instrument,year,covid,rit_rf,rit,new_wacc,"weighted_average_cost_of_capital,_(%)",beta_levered,beta_unlevered,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,esg_combined_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score_1,lnta,td/ta,price_to_book_value_per_share,capital_adequacy_total_(%),"wacc_tax_rate,_(%)","wacc_cost_of_debt,_(%)","wacc_debt_weight,_(%)","wacc_equity_weight,_(%)",total_assets,debt_total,d/e,dummylarge,dummymid,DD_a,PD_a,DD_m,PD_m,status,size_dummy,covid_dummy,DD_a_wins,DD_m_wins,DD_a_wins_5_95,DD_m_wins_5_95
MPB,2019,0.0,0.031281973,0.052681973,2.020005208,4.084901407,0.50876969,0.370326231,22.06022092,40.50927013,52.78785949,39.35192361,39.35192361,21.58687943,32.80012143,52.48167888,35.16226462,35.16226462,7.710283632,0.026879559,1.022568957,11.9,20.41044,2.492990431,31.95946909,68.04053091,2231.175,59.973,0.469712224,0.0,0.0,18.374325428132877,1.0545681128569503e-75,,,no_sigma_E,0,0,18.374325428132877,,18.374325428132877,
ORRF,2018,0.0,-0.238562454,-0.220462454,1.781498449,5.835767954,0.612635889,0.526894176,21.58687943,18.26468903,28.52875861,19.32963886,19.32963886,22.15799615,8.28995073,24.37542896,12.88696999,12.88696999,7.567546276,0.092731138,0.990148236,15.6,28.26105,2.733798494,18.489574,81.510426,1934.388,179.378,0.22683692,0.0,0.0,13.134698484567208,1.0415976697099784e-39,,,no_sigma_E,0,0,13.134698484567208,,13.134698484567208,
ORRF,2019,0.0,0.05142506,0.07282506,1.751771471,4.59171499,0.585615766,0.480008771,22.06022092,38.72053885,52.45144858,38.34360496,38.34360496,21.58687943,18.26468903,28.52875861,19.32963886,19.32963886,7.776230452,0.104806665,1.134791869,14.0,20.99961,2.145318307,21.78291135,78.21708865,2383.274,249.783,0.278492996,0.0,0.0,11.683200872883852,7.766693671808952e-32,,,no_sigma_E,0,0,11.683200872883852,,11.683200872883852,
IBCP,2019,0.0,0.0071401,0.0285401,1.579465323,4.408688869,0.51613446,0.449072913,22.06022092,33.44864383,80.00530617,45.64813376,45.64813376,21.58687943,38.43670344,70.41860982,44.41530444,44.41530444,8.178833495,0.035936324,1.454181307,13.74,30.80453,2.248689474,17.75055777,82.24944223,3564.694,128.102,0.215813716,0.0,0.0,19.670244318360595,1.9395356832334373e-86,,,no_sigma_E,0,0,19.670244318360595,,19.670244318360595,
IBCP,2020,1.0,-0.262829126,-0.258429126,1.523183478,6.137150692,1.049928099,0.876309626,20.85479836,27.37975615,60.24463908,35.53579754,35.53579754,22.06022092,33.44864383,80.00530617,45.64813376,45.64813376,8.343794824,0.025884078,1.036243617,15.95,30.80453,2.491620238,22.25920562,77.74079438,4204.013,108.817,0.286325935,0.0,0.0,19.581949347100423,1.1021082864113254e-85,,,no_sigma_E,0,1,19.581949347100423,,19.581949347100423,
EQBK,2017,0.0,0.139712691,0.147712691,1.469631317,5.544972394,0.694606316,0.648173562,22.15799615,40.61328091,36.74330817,33.37177827,33.37177827,21.15270351,34.8398216,36.79607509,30.52713855,30.52713855,8.061647422,0.12668376,1.382314146,12.54,30.98098,1.935420685,9.403230015,90.59676998,3170.509,401.652,0.103792111,0.0,0.0,13.062498645607846,2.6964121236088823e-39,,,no_sigma_E,0,0,13.062498645607846,,13.062498645607846,
EQBK,2018,0.0,-0.307517769,-0.289417769,1.407666145,6.125931365,0.624930147,0.572731083,21.58687943,35.83074943,43.54541417,33.44840082,33.44840082,22.15799615,40.61328091,36.74330817,33.37177827,33.37177827,8.309360823,0.114403863,1.23492206,11.92,30.98098,2.409950088,11.66479228,88.33520772,4061.716,464.676,0.13205145,0.0,0.0,13.64002658546668,1.1573809304421059e-42,,,no_sigma_E,0,0,13.64002658546668,,13.64002658546668,
SMBK,2018,0.0,-0.220747912,-0.202647912,1.643266431,5.860791234,0.592360057,0.530572558,22.90149619,30.20060187,30.81279147,26.26140827,26.26140827,23.4924188,17.93270082,19.73804621,16.19247311,16.19247311,7.729475517,0.027337212,0.899488423,12.74,37.72032223,2.912653441,15.75301982,84.24698018,2274.409,62.176,0.186986166,0.0,0.0,18.700718701480056,2.4420979628994357e-78,,,no_sigma_E,0,0,18.700718701480056,,18.700718701480056,
SMBK,2019,0.0,0.028136729,0.049536729,1.714286615,6.726401278,0.955231781,0.861148606,25.22477788,25.10319572,46.33025576,29.84146955,29.84146955,22.90149619,30.20060187,30.81279147,26.26140827,26.26140827,7.80348528,0.028942605,1.059305798,14.02,27.15842702,2.294308943,13.04251946,86.95748054,2449.123,70.884,0.14998732,0.0,0.0,17.90095852644147,5.795484802399147e-72,,,no_sigma_E,0,0,17.90095852644147,,17.90095852644147,
ALRS,2020,1.0,-0.015796487,-0.011396487,1.81125748,5.538694633,0.861756247,0.766357457,20.85479836,34.75793799,75.9055673,44.83330989,44.83330989,22.06022092,39.43171869,75.21277725,46.89042848,46.89042848,8.010947398,0.019488873,1.41965829,16.79,28.88722,2.560659561,14.89728816,85.10271184,3013.771,58.735,0.175050687,0.0,0.0,22.684545697298734,3.183042458053823e-114,,,no_sigma_E,0,1,22.684545697298734,,22.684545697298734,
ALRS,2021,1.0,0.072837546,0.073237546,1.706068707,1.581584816,0.670397237,0.616689287,19.0205481,35.90302821,75.87159496,45.35040546,45.35040546,20.85479836,34.75793799,75.9055673,44.83330989,44.83330989,8.129378691,0.017370577,1.402282609,18.64,24.05389,2.159907368,10.28770718,89.71229282,3392.691,58.933,0.114674443,0.0,0.0,22.91776979148782,1.5450226846369263e-116,,,no_sigma_E,0,1,22.91776979148782,,22.91776979148782,
FMNB,2017,0.0,0.181105942,0.189105942,2.226481831,4.495243851,0.420777347,0.413649789,22.15799615,40.4285175,51.90002288,38.73655291,38.73655291,21.15270351,30.78321242,46.23293515,31.91233002,31.91233002,7.677432389,0.137355036,1.678307906,12.73,23.52352,2.669504071,2.20345175,97.79654825,2159.069,296.559,0.022530977,0.0,0.0,13.5069292731911,7.116778471362583e-42,,,no_sigma_E,0,0,13.5069292731911,,13.5069292731911,
FMNB,2018,0.0,-0.218305998,-0.200205998,2.27922287,7.221510363,0.730532192,0.722430572,21.58687943,41.57671717,54.01176993,40.06628889,40.06628889,22.15799615,40.4285175,51.90002288,38.73655291,38.73655291,7.753135874,0.107688555,1.349759144,13.03,23.67823,3.244853633,1.448079483,98.55192052,2328.864,250.792,0.014693569,0.0,0.0,14.556155094833022,2.668832844164004e-48,,,no_sigma_E,0,0,14.556155094833022,,14.556155094833022,
PFIS,2018,0.0,-0.124241363,-0.106141363,1.880605199,4.863849488,0.453378886,0.369377227,21.58687943,22.55003563,45.75727293,27.65743593,27.65743593,22.15799615,28.78842267,43.22695035,29.84075977,29.84075977,7.735867262,0.054349664,1.170085923,13.1,28.26105,2.733798494,24.07000183,75.92999817,2288.993,124.406,0.317002534,0.0,0.0,16.52823482736119,1.1488726057452804e-61,,,no_sigma_E,0,0,16.52823482736119,,16.52823482736119,
PFIS,2019,0.0,-0.015995228,0.005404772,0.005404772,3.556215923,0.286033041,0.286033041,20.28455285,33.02429901,60.69510772,38.23029109,38.23029109,21.58687943,22.55003563,45.75727293,27.65743593,27.65743593,7.814127787,0.074690334,1.244138885,13.04,20.99961,0.0,0.0,100.0,2475.327,184.883,0.0,0.0,0.0,14.413728742212038,2.120887886652274e-47,,,no_sigma_E,0,0,14.413728742212038,,14.413728742212038,
BWB,2020,1.0,-0.225963344,-0.221563344,1.531129793,5.180021162,0.860995197,0.703813698,18.99807322,36.28521951,39.88019732,32.35433991,32.35433991,20.28455285,30.48412377,35.65212777,27.95489139,27.95489139,7.981851148,0.048589763,1.324437096,14.58,28.55140583,2.379236042,23.81370113,76.18629887,2927.345,142.239,0.312571965,0.0,0.0,17.68248008024701,2.8611386568009017e-70,,,no_sigma_E,0,1,17.68248008024701,,17.68248008024701,
BWB,2021,1.0,0.133204459,0.133604459,1.654958433,1.43277123,0.751157729,0.656747714,17.43215031,28.68386063,33.94648186,26.44792834,26.44792834,18.99807322,36.28521951,39.88019732,32.35433991,32.35433991,8.154114645,0.038744167,1.595400126,15.55,23.33636555,2.026986495,14.17481018,75.59397109,3477.659,134.739,0.187512443,0.0,0.0,18.33163371222259,2.313968549771539e-75,,,no_sigma_E,0,1,18.33163371222259,,18.33163371222259,
HBT,2021,1.0,0.159663871,0.160063871,1.865939876,1.592806278,0.832835635,0.652780356,17.43215031,21.43084696,41.22148426,25.46943443,25.46943443,18.99807322,22.98016637,38.90768147,25.40492785,25.40492785,8.369679703,0.032053282,1.318120823,16.88,6.160171213,1.856606879,22.71637626,77.28362374,4314.254,138.286,0.293935185,0.0,0.0,19.76937433464743,2.7324735764336062e-87,,,no_sigma_E,0,1,19.76937433464743,,19.76937433464743,
HBT,2022,1.0,-0.029146262,-0.014946262,4.351751734,6.678986555,0.705833567,0.581404013,17.26625006,19.24345524,32.12942272,21.30897631,21.30897631,17.43215031,21.43084696,41.22148426,25.46943443,25.46943443,8.363280417,0.065377511,1.505997588,16.27,10.84287481,4.894510385,19.35765028,80.64234972,4286.734,280.256,0.240043232,0.0,0.0,17.408582545718442,3.551032574109961e-68,,,no_sigma_E,0,1,17.408582545718442,,17.408582545718442,
EBTC,2017,0.0,0.106264499,0.114264499,1.635272969,6.981990175,0.937574007,0.91620473,22.15799615,28.34220161,17.41821094,20.32828793,20.32828793,21.15270351,30.30191981,10.49061433,18.80637339,18.80637339,7.943627961,0.036857015,1.705342715,11.21,33.90482,2.307132233,3.408523566,96.59147643,2817.564,103.847,0.035288037,0.0,0.0,20.327181184425584,3.696468510423217e-92,,,no_sigma_E,0,0,20.327181184425584,,20.327181184425584,
EBTC,2018,0.0,-0.186455615,-0.168355615,1.720991876,7.139260032,0.733479883,0.7158791,21.58687943,40.5150322,25.75949367,29.36887369,29.36887369,22.15799615,28.34220161,17.41821094,20.32828793,20.32828793,7.994415762,0.038912979,1.474895086,11.77,33.44324,2.829689936,3.562430409,96.43756959,2964.358,115.352,0.036940276,0.0,0.0,19.701030874820848,1.0563712350015312e-86,,,no_sigma_E,0,0,19.701030874820848,,19.701030874820848,
BFC,2019,0.0,-0.000601121,0.020798879,1.424923546,4.445919271,0.510984701,0.458693948,20.28455285,54.55131923,33.53602887,39.13042473,39.13042473,21.58687943,11.21203672,29.88341106,16.31919819,16.31919819,7.70082381,0.051705119,2.145359551,10.35,33.52027,2.116689071,14.6378701,85.3621299,2210.168,114.277,0.171479673,0.0,0.0,19.712400527695017,8.43839596142656e-87,,,no_sigma_E,0,0,19.712400527695017,,19.712400527695017,
BFC,2020,1.0,-0.113738715,-0.109338715,1.039129639,4.131637217,0.600452708,0.544937827,23.1918911,49.54542869,29.26306252,35.71314491,35.71314491,20.28455285,54.55131923,33.53602887,39.13042473,39.13042473,7.907657481,0.028456786,1.687588388,11.74,33.52027,1.705692298,13.28780874,86.71219126,2718.016,77.346,0.153240375,0.0,0.0,21.47880224684887,1.228809094713854e-102,,,no_sigma_E,0,1,21.47880224684887,,21.47880224684887,
HIFS,2017,0.0,0.211354805,0.219354805,1.393351184,6.219695643,0.755718546,0.754809139,22.15799615,12.41071513,13.04850149,10.85317524,10.85317524,21.15270351,11.52291334,14.23065984,10.83840256,10.83840256,7.733945796,0.253863369,2.337300747,12.76,40.86507,1.986038345,0.203326179,99.79667382,2284.599,579.976,0.002037404,0.0,0.0,11.660932521423517,1.009099088186375e-31,,,no_sigma_E,0,0,11.660932521423517,,11.660932521423517,
HIFS,2018,0.0,-0.216782411,-0.198682411,1.223832037,8.165398415,0.872998443,0.872157297,21.58687943,10.33422403,8.55984899,8.207320757,8.207320757,22.15799615,12.41071513,13.04850149,10.85317524,10.85317524,7.786795547,0.252160707,1.958595488,12.46,40.9751,2.409475219,0.163129435,99.83687056,2408.587,607.351,0.00163396,0.0,0.0,11.951281714650449,3.1965785237327845e-33,,,no_sigma_E,0,0,11.951281714650449,,11.951281714650449,
CCBG,2017,0.0,0.090039535,0.098039535,1.806178085,5.315383584,0.659217717,0.596821204,22.15799615,21.13294252,43.91786776,26.29237189,26.29237189,21.15270351,22.34340265,35.52758817,23.87225945,23.87225945,7.972050067,0.025643078,1.371262573,17.1,28.62855075,2.410858852,12.77683791,87.22316209,2898.794,74.334,0.146484461,0.0,0.0,21.103737860830975,3.674535684177347e-99,,,no_sigma_E,0,0,21.103737860830975,,21.103737860830975,
CCBG,2018,0.0,-0.209559842,-0.191459842,1.680861462,6.945860758,0.794676973,0.710723625,21.58687943,23.62458951,46.18365534,28.34391232,28.34391232,22.15799615,21.13294252,43.91786776,26.29237189,26.29237189,7.992668496,0.025343482,1.284625985,17.13,32.37173011,2.726451983,14.8694362,85.1305638,2959.183,74.996,0.174666248,0.0,0.0,21.11942811671397,2.6364695570492073e-99,,,no_sigma_E,0,0,21.11942811671397,,21.11942811671397,
AROW,2017,0.0,0.1158279,0.1238279,1.446312422,5.013335612,0.619601145,0.553659664,22.15799615,30.5175293,8.289865019,18.12104594,18.12104594,21.15270351,31.4707733,7.282423208,18.23117591,18.23117591,7.923154423,0.088740846,1.896079487,15.0,30.08052,1.917215905,14.55477282,85.44522718,2760.465,244.966,0.170340384,0.0,0.0,16.317685825759398,3.6941893812899573e-60,,,no_sigma_E,0,0,16.317685825759398,,16.317685825759398,
AROW,2018,0.0,-0.15814885,-0.14004885,1.635243053,6.05340398,0.622665674,0.561684289,21.58687943,22.91036508,11.20253165,15.39645247,15.39645247,22.15799615,30.5175293,8.289865019,18.12104594,18.12104594,8.00247132,0.118346544,1.719592234,14.9,29.7094,2.498989189,13.37919468,86.62080532,2988.334,353.659,0.154457057,0.0,0.0,14.809307014345254,6.377424688491391e-50,,,no_sigma_E,0,0,14.809307014345254,,14.809307014345254,
SPFI,2020,1.0,-0.269019996,-0.264619996,2.509946614,4.675426874,0.787221062,0.522019592,18.99807322,30.69133549,71.36816672,40.91544242,40.91544242,20.28455285,20.34699753,41.28409212,24.95438394,24.95438394,8.188455764,0.062106714,0.925682878,19.08,12.21801039,3.050239889,36.6583588,63.3416412,3599.16,223.532,0.578740274,0.0,0.0,14.77890408299251,1.0020021531882718e-49,,,no_sigma_E,0,1,14.77890408299251,,14.77890408299251,
SPFI,2021,1.0,0.257158626,0.257558626,2.191955049,1.704863293,0.770699817,0.623982496,20.07635504,33.26871221,58.55616517,37.9622662,37.9622662,18.99807322,30.69133549,71.36816672,40.91544242,40.91544242,8.26920736,0.031310236,1.212272034,18.4,16.33192118,2.379520162,21.93767778,78.06232222,3901.855,122.168,0.281027737,0.0,0.0,17.837641657657368,1.8029850460964392e-71,,,no_sigma_E,0,1,17.837641657657368,,17.837641657657368,
CCB,2020,1.0,-0.180390595,-0.175990595,1.427924424,5.488209195,1.573746235,0.78988768,18.99807322,24.40940373,30.2718212,23.00491988,23.00491988,20.28455285,16.78721599,17.48912236,14.62254318,14.62254318,7.476541461,0.108878096,1.79037397,13.61,32.90868,2.234138943,59.66325126,40.33674874,1766.122,192.292,1.479128912,0.0,0.0,14.994881958478866,3.96517787147384e-51,,,no_sigma_E,0,1,14.994881958478866,,14.994881958478866,
CCB,2021,1.0,0.278765667,0.279165667,2.040947747,1.565143196,1.250939015,1.182816764,17.43215031,30.13597862,20.89421504,22.46936281,22.46936281,18.99807322,24.40940373,30.2718212,23.00491988,23.00491988,7.876834647,0.020061718,3.238952228,13.88,20.87143,2.250416531,6.784623572,93.21537643,2635.517,52.873,0.072784382,0.0,0.0,25.5727157053387,1.5347557684913363e-144,,,no_sigma_E,0,1,25.5727157053387,,25.5727157053387,
FLIC,2017,0.0,0.116379182,0.124379182,2.130843099,4.763830179,0.763563196,0.492423003,22.15799615,27.95175818,67.3266987,38.10168359,38.10168359,21.15270351,25.90582745,63.24089875,35.61601396,35.61601396,8.267373988,0.180998935,1.98349306,16.54,21.21324,2.61164518,41.13767483,58.86232517,3894.708,704.938,0.698879542,0.0,0.0,12.801175678921814,8.074384306298657e-38,,,no_sigma_E,0,0,12.801175678921814,,12.801175678921814,
FLIC,2018,0.0,-0.225102142,-0.207002142,2.718985854,5.076840358,0.681933773,0.342570371,21.58687943,28.11262143,63.97845881,36.9761054,36.9761054,22.15799615,27.95175818,67.3266987,38.10168359,38.10168359,8.352568517,0.177066582,1.306544689,16.48,21.21324,3.567460534,55.70059644,44.29940356,4241.06,750.95,1.257366735,0.0,0.0,11.59636897069698,2.149677457611366e-31,,,no_sigma_E,0,0,11.59636897069698,,11.59636897069698,
CIVB,2018,0.0,-0.253749317,-0.235649317,1.923821056,6.927477519,0.772107269,0.679730242,23.52538211,33.20870928,32.17743726,28.3345416,28.3345416,22.15799615,33.50860488,38.22580645,30.38155834,30.38155834,7.668072203,0.114647627,0.938794589,16.1,26.30892,2.871431764,15.03929231,81.54830475,2138.954,245.226,0.184421888,0.0,0.0,11.887081646059386,6.907489877774051e-33,,,no_sigma_E,0,0,11.887081646059386,,11.887081646059386,
CIVB,2019,0.0,0.016382651,0.037782651,1.613549011,6.056207733,0.806462713,0.735515285,22.06022092,28.48911375,35.86861934,27.29899959,27.29899959,23.52538211,33.20870928,32.17743726,28.3345416,28.3345416,7.74481101,0.118897693,1.213176205,16.1,26.30892,2.145329682,11.30541744,86.36873704,2309.557,274.601,0.130897103,0.0,0.0,11.266302452147029,9.624228029030674e-30,,,no_sigma_E,0,0,11.266302452147029,,11.266302452147029,
SFST,2018,0.0,-0.292240127,-0.274140127,1.559103076,7.521728552,0.803677721,0.780224661,21.58687943,23.97526727,57.73817455,32.67747541,32.67747541,22.15799615,27.02445503,34.22900938,25.72657307,25.72657307,7.549932271,0.03335922,1.376814357,12.49,34.55053,2.782613015,4.391087425,95.60891257,1900.614,63.403,0.045927595,0.0,0.0,19.78060955161922,2.1868576760365604e-87,,,no_sigma_E,0,0,19.78060955161922,,19.78060955161922,
SFST,2019,0.0,-0.006015659,0.015384341,1.128570069,6.637593757,0.926329024,0.859315115,20.28455285,20.18786822,53.60607025,29.31136793,29.31136793,21.58687943,23.97526727,57.73817455,32.67747541,32.67747541,7.726298664,0.064348236,1.583659226,13.73,34.55053,1.703334892,10.64674262,89.35325738,2267.195,145.89,0.11915338,0.0,0.0,15.410459438454884,6.960926380432177e-54,,,no_sigma_E,0,0,15.410459438454884,,15.410459438454884,
BHB,2017,0.0,0.134513681,0.142513681,1.667090536,5.715397779,0.777567838,0.690811662,22.15799615,39.66854724,63.34134065,42.47848207,42.47848207,21.15270351,27.22938214,51.90557452,32.19178037,32.19178037,8.178970944,0.232728802,1.176156821,13.73,28.25284,2.154519248,14.89647678,85.10352322,3565.184,829.721,0.175039484,0.0,0.0,,,,,extreme_DD_a_y2017_small,0,0,,,,
BHB,2018,0.0,-0.219405899,-0.201305899,2.885476792,7.396805531,0.839373328,0.743061748,21.58687943,33.78781017,75.47523873,43.92983979,43.92983979,22.15799615,39.66854724,63.34134065,42.47848207,42.47848207,8.19104385,0.200581573,0.939570468,14.23,28.25284,4.259374773,15.30121951,84.69878049,3608.487,723.796,0.180654543,0.0,0.0,9.820209480838988,4.6075926067677746e-23,,,no_sigma_E,0,0,9.820209480838988,,9.820209480838988,
FSBC,2022,1.0,0.07114267,0.08534267,5.170667998,6.73897331,0.691765945,0.575865955,40.79097445,25.04698316,65.15935711,37.34742168,37.34742168,42.64553224,27.47165779,67.38881562,39.21157808,39.21157808,8.079357463,0.053795304,1.857688378,12.46,3.52011,5.286133173,17.25999732,82.74000268,3227.159,173.606,0.20860523,0.0,0.0,18.801831205952872,3.647682896083511e-79,,,no_sigma_E,0,1,18.801831205952872,,18.801831205952872,
FSBC,2023,1.0,-0.124061534,-0.074561534,4.502045766,6.46746143,0.829303145,0.693859044,36.44674746,21.8740279,66.64858331,36.14353445,36.14353445,40.79097445,25.04698316,65.15935711,37.34742168,37.34742168,8.186777576,0.067837607,1.580927488,12.3,8.325200791,4.977941597,17.55507875,82.44492125,3593.125,243.749,0.212930991,0.0,0.0,17.051861629133235,1.692878790633168e-65,,,no_sigma_E,0,1,17.051861629133235,,17.051861629133235,
WTBA,2017,0.0,0.191678878,0.199678878,1.872170016,6.825230435,0.974167982,0.901678591,22.15799615,32.84275939,55.48501487,36.26461401,36.26461401,21.15270351,31.76728393,35.69254835,28.60589024,28.60589024,7.656515485,0.056875382,2.289886191,11.76,30.15295,2.4240134,10.32192938,89.67807062,2114.377,120.256,0.115099815,0.0,0.0,19.53738463915425,2.6410127409552954e-85,,,no_sigma_E,0,0,19.53738463915425,,19.53738463915425,
WTBA,2018,0.0,-0.23345547,-0.21535547,1.702181823,6.557275695,0.718399489,0.643121711,21.58687943,31.53896837,43.5631801,31.32607315,31.32607315,22.15799615,32.84275939,55.48501487,36.26461401,36.26461401,7.739171114,0.089406453,1.628500131,11.5,30.23419,2.704185337,14.3671713,85.6328287,2296.568,205.328,0.167776442,0.0,0.0,16.399775155831353,9.59735702228871e-61,,,no_sigma_E,0,0,16.399775155831353,,16.399775155831353,
RBB,2018,0.0,-0.293873335,-0.275773335,1.525892857,6.879803823,0.748021073,0.694150078,21.58687943,24.45463412,58.78858539,33.29338926,33.29338926,22.15799615,29.12308847,72.27064745,40.46248496,40.46248496,7.9976638,0.145498893,0.938196035,21.71,40.790275,2.98888205,11.5882667,88.4117333,2974.002,432.714,0.131071593,0.0,0.0,10.754700936686216,2.8158199556674752e-27,,,no_sigma_E,0,0,10.754700936686216,,10.754700936686216,
RBB,2019,0.0,0.044639184,0.066039184,1.239236312,5.798081956,0.869135978,0.740668738,20.28455285,24.60223308,68.59704977,36.89764553,36.89764553,21.58687943,24.45463412,58.78858539,33.29338926,33.29338926,7.933271647,0.040781988,1.040634691,23.82,39.54008797,1.964804456,22.29270064,77.70729936,2788.535,113.722,0.286880394,0.0,0.0,15.695571825177314,8.10873385361753e-56,,,no_sigma_E,0,0,15.695571825177314,,15.695571825177314,
